1.085420	1.091703	0.144343	1.000000	2870775798.000000
1.061073	1.065785	0.231261	1.000000	2870775838.000000
1.039082	1.041438	0.283361	1.000000	2870775878.000000
1.018269	1.022981	0.298881	1.000000	2870775918.000000
1.000597	1.011986	0.320909	1.000000	2870775958.000000
0.991172	1.008059	0.326017	1.000000	2870775998.000000
0.993921	1.010415	0.327644	1.000000	2870776038.000000
1.008844	1.021018	0.303039	1.000000	2870776078.000000
1.031620	1.039082	0.221041	1.000000	2870776118.000000
1.058324	1.062644	0.152813	1.000000	2870776158.000000
1.085813	1.088562	0.092516	1.000000	2870776198.000000
1.112516	1.114480	0.043718	1.000000	2870776238.000000
1.137649	1.136864	0.016313	1.000000	2870776278.000000
1.158855	1.154535	-0.018983	1.000000	2870776318.000000
1.172992	1.165138	-0.054144	1.000000	2870776358.000000
1.177705	1.169458	-0.088068	1.000000	2870776398.000000
1.173385	1.167887	-0.102891	1.000000	2870776438.000000
1.161211	1.160426	-0.106490	1.000000	2870776478.000000
1.146289	1.147074	-0.084563	1.000000	2870776518.000000
1.130188	1.129795	-0.065757	1.000000	2870776558.000000
1.111731	1.108982	-0.028280	1.000000	2870776598.000000
1.089740	1.086598	0.001642	1.000000	2870776638.000000
1.063429	1.062644	0.057029	1.000000	2870776678.000000
1.035547	1.037904	0.138983	1.000000	2870776718.000000
1.008451	1.013949	0.214420	1.000000	2870776758.000000
0.984497	0.992351	0.293286	1.000000	2870776798.000000
0.966432	0.975072	0.332878	1.000000	2870776838.000000
0.954259	0.964469	0.334417	1.000000	2870776878.000000
0.949939	0.961720	0.333036	1.000000	2870776918.000000
0.953866	0.968396	0.294324	1.000000	2870776958.000000
0.968789	0.983319	0.238922	1.000000	2870776998.000000
0.993136	1.002953	0.180858	1.000000	2870777038.000000
1.022981	1.025337	0.111973	1.000000	2870777078.000000
1.052041	1.049685	0.029161	1.000000	2870777118.000000
1.076388	1.073639	-0.026424	1.000000	2870777158.000000
1.095238	1.094060	-0.064047	1.000000	2870777198.000000
1.109768	1.108197	-0.060212	1.000000	2870777238.000000
1.119585	1.116051	-0.062798	1.000000	2870777278.000000
1.123119	1.118407	-0.069629	1.000000	2870777318.000000
1.120763	1.116443	-0.063513	1.000000	2870777358.000000
1.111731	1.108197	-0.065689	1.000000	2870777398.000000
1.097201	1.095238	-0.029620	1.000000	2870777438.000000
1.079530	1.079530	-0.009842	1.000000	2870777478.000000
1.060288	1.063429	0.032650	1.000000	2870777518.000000
1.042223	1.047721	0.067197	1.000000	2870777558.000000
1.027301	1.031620	0.106690	1.000000	2870777598.000000
1.014734	1.016305	0.145080	1.000000	2870777638.000000
1.002168	1.002561	0.168895	1.000000	2870777678.000000
0.988816	0.991565	0.185584	1.000000	2870777718.000000
0.976643	0.983711	0.213577	1.000000	2870777758.000000
0.969181	0.980177	0.227925	1.000000	2870777798.000000
0.968789	0.980570	0.223920	1.000000	2870777838.000000
0.977035	0.986460	0.214961	1.000000	2870777878.000000
0.991172	0.996278	0.151972	1.000000	2870777918.000000
1.007273	1.009237	0.096994	1.000000	2870777958.000000
1.022196	1.022981	0.052846	1.000000	2870777998.000000
1.035155	1.036333	0.011012	1.000000	2870778038.000000
1.046150	1.046936	-0.008827	1.000000	2870778078.000000
1.054790	1.053612	-0.014638	1.000000	2870778118.000000
1.059502	1.056361	-0.025409	1.000000	2870778158.000000
1.059502	1.056361	-0.036565	1.000000	2870778198.000000
1.053612	1.052041	-0.038958	1.000000	2870778238.000000
1.044187	1.045365	-0.011007	1.000000	2870778278.000000
1.034369	1.036333	0.016690	1.000000	2870778318.000000
1.024552	1.026908	0.041405	1.000000	2870778358.000000
1.015127	1.017876	0.080972	1.000000	2870778398.000000
1.006880	1.008844	0.102279	1.000000	2870778438.000000
0.998241	1.000205	0.125448	1.000000	2870778478.000000
0.989994	0.992351	0.157555	1.000000	2870778518.000000
0.982140	0.987245	0.174589	1.000000	2870778558.000000
0.977428	0.985675	0.193527	1.000000	2870778598.000000
0.977428	0.987245	0.181894	1.000000	2870778638.000000
0.984497	0.992351	0.175698	1.000000	2870778678.000000
0.995492	0.999419	0.145761	1.000000	2870778718.000000
1.007666	1.008844	0.089009	1.000000	2870778758.000000
1.017876	1.019054	0.037135	1.000000	2870778798.000000
1.026515	1.028872	0.022644	1.000000	2870778838.000000
1.034369	1.035547	-0.007493	1.000000	2870778878.000000
1.039867	1.038689	-0.018671	1.000000	2870778918.000000
1.041831	1.038689	-0.016774	1.000000	2870778958.000000
1.038689	1.035547	-0.043008	1.000000	2870778998.000000
1.030050	1.030050	-0.026511	1.000000	2870779038.000000
1.019840	1.022981	0.003997	1.000000	2870779078.000000
1.010807	1.015520	0.042852	1.000000	2870779118.000000
1.003739	1.007273	0.077758	1.000000	2870779158.000000
0.998241	0.999812	0.112093	1.000000	2870779198.000000
0.992351	0.992743	0.125860	1.000000	2870779238.000000
0.985675	0.987245	0.159458	1.000000	2870779278.000000
0.978999	0.984104	0.168936	1.000000	2870779318.000000
0.975072	0.983711	0.195389	1.000000	2870779358.000000
0.976643	0.986067	0.199467	1.000000	2870779398.000000
0.984889	0.991565	0.165487	1.000000	2870779438.000000
0.996278	0.999026	0.129485	1.000000	2870779478.000000
1.007273	1.008451	0.077785	1.000000	2870779518.000000
1.017091	1.019054	0.010394	1.000000	2870779558.000000
1.025730	1.027693	-0.010561	1.000000	2870779598.000000
1.033191	1.032799	-0.021928	1.000000	2870779638.000000
1.037511	1.034369	-0.041743	1.000000	2870779678.000000
1.037511	1.033977	-0.043824	1.000000	2870779718.000000
1.031620	1.030442	-0.046933	1.000000	2870779758.000000
1.022588	1.023767	-0.008865	1.000000	2870779798.000000
1.013164	1.015520	0.032401	1.000000	2870779838.000000
1.004132	1.007273	0.074678	1.000000	2870779878.000000
0.996278	0.999419	0.110291	1.000000	2870779918.000000
0.989602	0.991958	0.142845	1.000000	2870779958.000000
0.983319	0.985282	0.159716	1.000000	2870779998.000000
0.977821	0.981355	0.175336	1.000000	2870780038.000000
0.973894	0.980962	0.186521	1.000000	2870780078.000000
0.974286	0.984497	0.180556	1.000000	2870780118.000000
0.982140	0.989994	0.159803	1.000000	2870780158.000000
0.993921	0.996670	0.122132	1.000000	2870780198.000000
1.005702	1.005702	0.084132	1.000000	2870780238.000000
1.015127	1.016305	0.006669	1.000000	2870780278.000000
1.022588	1.024552	-0.016046	1.000000	2870780318.000000
1.028872	1.028872	-0.018010	1.000000	2870780358.000000
1.032013	1.029657	-0.032268	1.000000	2870780398.000000
1.031620	1.028479	-0.030020	1.000000	2870780438.000000
1.025337	1.024945	-0.039255	1.000000	2870780478.000000
1.017091	1.019054	-0.004455	1.000000	2870780518.000000
1.008451	1.011200	0.035345	1.000000	2870780558.000000
1.000597	1.003346	0.078217	1.000000	2870780598.000000
0.993136	0.995885	0.100523	1.000000	2870780638.000000
0.986853	0.989209	0.141652	1.000000	2870780678.000000
0.981355	0.983711	0.153574	1.000000	2870780718.000000
0.976250	0.980177	0.174111	1.000000	2870780758.000000
0.973501	0.980177	0.185766	1.000000	2870780798.000000
0.975072	0.985282	0.175231	1.000000	2870780838.000000
0.983711	0.991958	0.160767	1.000000	2870780878.000000
0.996670	0.999812	0.118723	1.000000	2870780918.000000
1.010022	1.008844	0.086313	1.000000	2870780958.000000
1.019840	1.018661	0.003484	1.000000	2870780998.000000
1.026123	1.026908	-0.017930	1.000000	2870781038.000000
1.030050	1.031228	-0.031074	1.000000	2870781078.000000
1.032406	1.032013	-0.031522	1.000000	2870781118.000000
1.032013	1.030050	-0.041604	1.000000	2870781158.000000
1.026908	1.025730	-0.038204	1.000000	2870781198.000000
1.019054	1.019447	-0.019899	1.000000	2870781238.000000
1.009629	1.011593	0.009686	1.000000	2870781278.000000
1.000597	1.002953	0.070439	1.000000	2870781318.000000
0.991958	0.994707	0.102634	1.000000	2870781358.000000
0.984497	0.987245	0.148509	1.000000	2870781398.000000
0.977821	0.981355	0.166087	1.000000	2870781438.000000
0.972716	0.977821	0.194521	1.000000	2870781478.000000
0.970752	0.977821	0.202988	1.000000	2870781518.000000
0.973108	0.982926	0.192964	1.000000	2870781558.000000
0.982533	0.991565	0.169935	1.000000	2870781598.000000
0.996670	1.000990	0.128173	1.000000	2870781638.000000
1.011986	1.011593	0.079710	1.000000	2870781678.000000
1.024159	1.023374	0.001451	1.000000	2870781718.000000
1.033191	1.033584	-0.029026	1.000000	2870781758.000000
1.039474	1.039867	-0.057744	1.000000	2870781798.000000
1.042616	1.041438	-0.061197	1.000000	2870781838.000000
1.043009	1.039867	-0.063404	1.000000	2870781878.000000
1.037118	1.034369	-0.066095	1.000000	2870781918.000000
1.027301	1.026515	-0.039851	1.000000	2870781958.000000
1.015127	1.016698	-0.005890	1.000000	2870781998.000000
1.002953	1.005310	0.063567	1.000000	2870782038.000000
0.990780	0.993921	0.098694	1.000000	2870782078.000000
0.979784	0.983319	0.150521	1.000000	2870782118.000000
0.970359	0.975072	0.177981	1.000000	2870782158.000000
0.963684	0.969574	0.208328	1.000000	2870782198.000000
0.960935	0.968396	0.215960	1.000000	2870782238.000000
0.962505	0.972716	0.217536	1.000000	2870782278.000000
0.971930	0.981748	0.192292	1.000000	2870782318.000000
0.987245	0.993529	0.140528	1.000000	2870782358.000000
1.004917	1.006488	0.113901	1.000000	2870782398.000000
1.021803	1.020625	0.024912	1.000000	2870782438.000000
1.034762	1.033977	-0.023384	1.000000	2870782478.000000
1.044187	1.044187	-0.052813	1.000000	2870782518.000000
1.050470	1.049292	-0.073804	1.000000	2870782558.000000
1.052826	1.050077	-0.082083	1.000000	2870782598.000000
1.050077	1.046543	-0.084627	1.000000	2870782638.000000
1.041831	1.039474	-0.083408	1.000000	2870782678.000000
1.029264	1.028872	-0.042992	1.000000	2870782718.000000
1.015127	1.015520	0.006391	1.000000	2870782758.000000
0.999419	1.000990	0.045498	1.000000	2870782798.000000
0.984104	0.986460	0.125342	1.000000	2870782838.000000
0.969181	0.973894	0.148961	1.000000	2870782878.000000
0.957008	0.963291	0.195268	1.000000	2870782918.000000
0.948761	0.956222	0.233723	1.000000	2870782958.000000
0.946012	0.954651	0.240676	1.000000	2870782998.000000
0.948761	0.959757	0.230437	1.000000	2870783038.000000
0.959364	0.970359	0.209638	1.000000	2870783078.000000
0.977035	0.984497	0.163860	1.000000	2870783118.000000
0.998241	1.001383	0.116768	1.000000	2870783158.000000
1.019447	1.019054	0.048768	1.000000	2870783198.000000
1.037511	1.036333	-0.016023	1.000000	2870783238.000000
1.051648	1.050470	-0.048290	1.000000	2870783278.000000
1.061858	1.059502	-0.087634	1.000000	2870783318.000000
1.066963	1.063036	-0.093999	1.000000	2870783358.000000
1.066963	1.063429	-0.108988	1.000000	2870783398.000000
1.060288	1.057931	-0.116019	1.000000	2870783438.000000
1.050077	1.047721	-0.081454	1.000000	2870783478.000000
1.035940	1.033584	-0.046044	1.000000	2870783518.000000
1.018661	1.016698	0.002241	1.000000	2870783558.000000
0.998241	0.999026	0.057087	1.000000	2870783598.000000
0.977035	0.981355	0.115994	1.000000	2870783638.000000
0.958578	0.964862	0.170964	1.000000	2870783678.000000
0.943656	0.950724	0.223761	1.000000	2870783718.000000
0.934231	0.942085	0.256332	1.000000	2870783758.000000
0.930304	0.939729	0.250488	1.000000	2870783798.000000
0.932660	0.944441	0.243141	1.000000	2870783838.000000
0.944049	0.955830	0.220991	1.000000	2870783878.000000
0.962505	0.971930	0.186134	1.000000	2870783918.000000
0.986853	0.991172	0.128988	1.000000	2870783958.000000
1.011986	1.012378	0.064198	1.000000	2870783998.000000
1.034762	1.033191	0.005082	1.000000	2870784038.000000
1.053612	1.051648	-0.043161	1.000000	2870784078.000000
1.067356	1.064607	-0.083267	1.000000	2870784118.000000
1.075603	1.072068	-0.099029	1.000000	2870784158.000000
1.077959	1.074817	-0.116912	1.000000	2870784198.000000
1.075210	1.073247	-0.132593	1.000000	2870784238.000000
1.067749	1.065785	-0.110330	1.000000	2870784278.000000
1.056361	1.052434	-0.085584	1.000000	2870784318.000000
1.039867	1.035155	-0.054450	1.000000	2870784358.000000
1.018269	1.016305	0.008384	1.000000	2870784398.000000
0.993529	0.996278	0.053361	1.000000	2870784438.000000
0.969574	0.975072	0.138446	1.000000	2870784478.000000
0.948761	0.955437	0.194784	1.000000	2870784518.000000
0.932660	0.939729	0.241400	1.000000	2870784558.000000
0.921272	0.929911	0.261022	1.000000	2870784598.000000
0.916167	0.927163	0.260982	1.000000	2870784638.000000
0.918523	0.931090	0.248629	1.000000	2870784678.000000
0.930304	0.943263	0.234366	1.000000	2870784718.000000
0.950724	0.960935	0.193139	1.000000	2870784758.000000
0.977035	0.981748	0.133724	1.000000	2870784798.000000
1.004524	1.004917	0.074440	1.000000	2870784838.000000
1.029657	1.028479	0.013033	1.000000	2870784878.000000
1.051255	1.049292	-0.034963	1.000000	2870784918.000000
1.067749	1.065393	-0.070523	1.000000	2870784958.000000
1.079137	1.075210	-0.089940	1.000000	2870784998.000000
1.084242	1.080708	-0.122821	1.000000	2870785038.000000
1.083849	1.081886	-0.131004	1.000000	2870785078.000000
1.078744	1.077174	-0.134760	1.000000	2870785118.000000
1.069712	1.065785	-0.106545	1.000000	2870785158.000000
1.055575	1.049685	-0.080907	1.000000	2870785198.000000
1.035155	1.030835	-0.037188	1.000000	2870785238.000000
1.009629	1.010022	0.018207	1.000000	2870785278.000000
0.982926	0.987245	0.093178	1.000000	2870785318.000000
0.958578	0.964469	0.163600	1.000000	2870785358.000000
0.938158	0.944834	0.223125	1.000000	2870785398.000000
0.922057	0.930304	0.256703	1.000000	2870785438.000000
0.912240	0.922450	0.260272	1.000000	2870785478.000000
0.909491	0.920879	0.263245	1.000000	2870785518.000000
0.914989	0.927555	0.253708	1.000000	2870785558.000000
0.929519	0.942085	0.223423	1.000000	2870785598.000000
0.952295	0.961720	0.174078	1.000000	2870785638.000000
0.980177	0.984104	0.121717	1.000000	2870785678.000000
1.008844	1.008451	0.063026	1.000000	2870785718.000000
1.034369	1.032406	0.003202	1.000000	2870785758.000000
1.055182	1.053612	-0.046790	1.000000	2870785798.000000
1.071676	1.069320	-0.075892	1.000000	2870785838.000000
1.083064	1.078744	-0.096962	1.000000	2870785878.000000
1.087384	1.083849	-0.124699	1.000000	2870785918.000000
1.086598	1.084635	-0.143119	1.000000	2870785958.000000
1.080708	1.079137	-0.138748	1.000000	2870785998.000000
1.071283	1.066571	-0.109534	1.000000	2870786038.000000
1.056361	1.049685	-0.085680	1.000000	2870786078.000000
1.033977	1.030050	-0.035943	1.000000	2870786118.000000
1.006880	1.008059	0.020128	1.000000	2870786158.000000
0.979392	0.984104	0.089948	1.000000	2870786198.000000
0.954259	0.959757	0.179452	1.000000	2870786238.000000
0.932660	0.939336	0.230459	1.000000	2870786278.000000
0.916167	0.924806	0.251973	1.000000	2870786318.000000
0.905957	0.916167	0.270251	1.000000	2870786358.000000
0.903208	0.914596	0.272572	1.000000	2870786398.000000
0.908706	0.921272	0.253157	1.000000	2870786438.000000
0.923628	0.936587	0.234944	1.000000	2870786478.000000
0.947190	0.957400	0.170720	1.000000	2870786518.000000
0.976250	0.980570	0.130307	1.000000	2870786558.000000
1.006488	1.005702	0.071967	1.000000	2870786598.000000
1.033191	1.031228	-0.003832	1.000000	2870786638.000000
1.055575	1.054397	-0.042631	1.000000	2870786678.000000
1.073639	1.071283	-0.073538	1.000000	2870786718.000000
1.086206	1.082279	-0.101239	1.000000	2870786758.000000
1.092489	1.088562	-0.129604	1.000000	2870786798.000000
1.093274	1.090918	-0.147054	1.000000	2870786838.000000
1.088562	1.086991	-0.149347	1.000000	2870786878.000000
1.079922	1.074425	-0.124868	1.000000	2870786918.000000
1.064607	1.056753	-0.102526	1.000000	2870786958.000000
1.041831	1.036726	-0.048624	1.000000	2870786998.000000
1.013164	1.014342	-0.002293	1.000000	2870787038.000000
0.984104	0.989209	0.080060	1.000000	2870787078.000000
0.957793	0.962898	0.166836	1.000000	2870787118.000000
0.934624	0.940122	0.217421	1.000000	2870787158.000000
0.914989	0.922843	0.249422	1.000000	2870787198.000000
0.901244	0.912240	0.267280	1.000000	2870787238.000000
0.895747	0.907920	0.273715	1.000000	2870787278.000000
0.898103	0.911062	0.273085	1.000000	2870787318.000000
0.911062	0.924414	0.256551	1.000000	2870787358.000000
0.932660	0.944049	0.187393	1.000000	2870787398.000000
0.961327	0.967611	0.159128	1.000000	2870787438.000000
0.992351	0.993136	0.087982	1.000000	2870787478.000000
1.021803	1.020232	0.034361	1.000000	2870787518.000000
1.046936	1.046543	-0.028866	1.000000	2870787558.000000
1.068534	1.067356	-0.060362	1.000000	2870787598.000000
1.085813	1.081493	-0.087757	1.000000	2870787638.000000
1.096023	1.090525	-0.123143	1.000000	2870787678.000000
1.098772	1.095630	-0.158839	1.000000	2870787718.000000
1.096416	1.095238	-0.161852	1.000000	2870787758.000000
1.089347	1.085813	-0.146801	1.000000	2870787798.000000
1.077174	1.069320	-0.129096	1.000000	2870787838.000000
1.056753	1.048899	-0.081370	1.000000	2870787878.000000
1.028479	1.026123	-0.042060	1.000000	2870787918.000000
0.997063	1.000597	0.028352	1.000000	2870787958.000000
0.966432	0.971930	0.122930	1.000000	2870787998.000000
0.939729	0.944834	0.210409	1.000000	2870788038.000000
0.916167	0.923236	0.235454	1.000000	2870788078.000000
0.897710	0.907920	0.274424	1.000000	2870788118.000000
0.886715	0.898888	0.291240	1.000000	2870788158.000000
0.884358	0.896925	0.293841	1.000000	2870788198.000000
0.891427	0.905171	0.283887	1.000000	2870788238.000000
0.908706	0.922843	0.247791	1.000000	2870788278.000000
0.935409	0.946405	0.190710	1.000000	2870788318.000000
0.968789	0.973108	0.144493	1.000000	2870788358.000000
1.002953	1.002168	0.070996	1.000000	2870788398.000000
1.034369	1.032799	0.008962	1.000000	2870788438.000000
1.061073	1.060680	-0.050195	1.000000	2870788478.000000
1.084242	1.082671	-0.086533	1.000000	2870788518.000000
1.102306	1.097201	-0.109661	1.000000	2870788558.000000
1.112909	1.107411	-0.153200	1.000000	2870788598.000000
1.115658	1.112516	-0.183842	1.000000	2870788638.000000
1.113302	1.110160	-0.183160	1.000000	2870788678.000000
1.104270	1.096809	-0.170047	1.000000	2870788718.000000
1.086991	1.076388	-0.132783	1.000000	2870788758.000000
1.059502	1.052826	-0.101697	1.000000	2870788798.000000
1.024945	1.026123	-0.038856	1.000000	2870788838.000000
0.989994	0.995492	0.051052	1.000000	2870788878.000000
0.958186	0.962505	0.143203	1.000000	2870788918.000000
0.928733	0.932268	0.218298	1.000000	2870788958.000000
0.901637	0.908313	0.242170	1.000000	2870788998.000000
0.879253	0.890642	0.278301	1.000000	2870789038.000000
0.865509	0.878468	0.318634	1.000000	2870789078.000000
0.861582	0.874934	0.328999	1.000000	2870789118.000000
0.867472	0.882788	0.312624	1.000000	2870789158.000000
0.884751	0.901244	0.278834	1.000000	2870789198.000000
0.913811	0.926377	0.215244	1.000000	2870789238.000000
0.950332	0.955830	0.173327	1.000000	2870789278.000000
